ProdTaken,Age,CityTier,DurationOfPitch,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Salaried,Occupation_Small Business,MaritalStatus_Married,MaritalStatus_Unmarried
0,40.0,3,16.0,0,2,4.0,2,4.0,1.0,0,5,1,1.0,0,21852.0,True,False,False,True,False
0,42.0,1,27.0,0,2,3.0,2,3.0,3.0,0,1,0,0.0,0,20265.0,False,False,True,True,False
0,27.0,1,18.0,1,3,4.0,2,5.0,3.0,1,3,1,2.0,0,23419.0,False,False,True,False,False
0,43.0,1,17.0,1,3,4.0,0,3.0,5.0,0,4,1,1.0,2,21614.0,False,False,False,True,False
0,30.0,1,8.0,0,2,5.0,2,3.0,3.0,0,2,0,1.0,0,21091.0,True,True,False,False,True
0,32.0,3,14.0,1,4,3.0,2,3.0,6.0,0,2,1,1.0,0,25607.0,True,False,False,False,False
1,31.0,1,28.0,1,3,3.0,2,3.0,2.0,1,5,1,0.0,0,21179.0,True,False,True,False,False
0,41.0,3,12.0,1,2,3.0,1,3.0,2.0,0,5,1,0.0,1,24241.0,True,False,True,False,True
0,23.0,1,12.0,1,3,2.0,0,4.0,3.0,1,4,1,1.0,2,21006.0,True,True,False,True,False
1,28.0,1,6.0,1,2,4.0,0,4.0,2.0,0,4,0,0.0,2,17596.0,False,False,True,True,False
0,46.0,3,9.0,1,2,3.0,3,3.0,4.0,0,2,1,0.0,3,32465.0,True,False,True,False,False
1,19.0,3,12.0,1,4,4.0,0,4.0,3.0,1,4,1,1.0,2,20556.0,False,False,True,False,True
0,42.0,1,13.0,1,3,4.0,0,5.0,4.0,1,4,1,1.0,2,23399.0,True,False,True,False,True
1,35.0,1,23.0,1,3,6.0,0,5.0,3.0,1,3,1,1.0,2,20985.0,False,False,False,True,False
0,41.0,1,12.0,1,3,4.0,2,4.0,7.0,1,3,1,0.0,0,21032.0,True,False,True,False,True
1,25.0,1,7.0,1,4,4.0,0,3.0,4.0,1,3,0,3.0,2,20971.0,True,False,True,True,False
1,25.0,3,11.0,1,2,4.0,2,3.0,2.0,1,3,0,1.0,0,20744.0,True,False,True,False,True
0,47.0,1,9.0,1,3,4.0,1,3.0,5.0,0,1,1,2.0,1,27256.0,True,True,False,True,False
1,26.0,1,27.0,1,2,3.0,0,3.0,2.0,0,5,1,0.0,2,17377.0,True,False,True,True,False
1,43.0,1,26.0,1,3,2.0,0,3.0,8.0,1,3,0,1.0,2,21437.0,False,False,True,True,False
1,44.0,1,16.0,1,3,3.0,0,3.0,2.0,1,3,1,0.0,2,17936.0,True,True,False,False,True
0,45.0,1,26.0,1,3,5.0,1,5.0,3.0,1,3,0,0.0,1,25851.0,True,False,True,True,False
1,36.0,3,9.0,1,2,4.0,1,3.0,2.0,1,1,1,0.0,1,25325.0,True,True,False,True,False
0,28.0,1,9.0,1,3,4.0,0,4.0,3.0,0,4,1,2.0,2,20904.0,True,False,False,True,False
0,40.0,1,8.0,0,2,1.0,2,3.0,6.0,0,3,1,0.0,0,21377.0,True,False,True,True,False
0,36.0,3,10.0,1,4,4.0,1,3.0,8.0,0,5,0,3.0,1,26501.0,True,True,False,True,False
0,29.0,3,9.0,0,3,4.0,2,4.0,3.0,1,3,1,2.0,0,23457.0,True,False,True,True,False
0,30.0,1,24.0,0,3,3.0,0,3.0,2.0,0,1,1,2.0,2,17632.0,True,True,False,False,True
0,32.0,1,31.0,0,4,5.0,2,5.0,3.0,0,5,0,3.0,0,25490.0,True,False,True,False,True
0,30.0,1,6.0,1,2,4.0,2,3.0,2.0,1,1,1,1.0,0,20126.0,True,True,False,True,False
1,29.0,1,9.0,1,3,4.0,0,3.0,8.0,0,3,0,1.0,2,23060.0,True,False,True,False,True
0,54.0,3,15.0,1,4,4.0,3,3.0,7.0,0,3,1,1.0,3,30514.0,True,False,True,True,False
0,32.0,1,7.0,1,3,6.0,2,3.0,2.0,0,3,1,1.0,0,23023.0,False,False,True,False,False
1,40.0,3,14.0,1,4,4.0,0,3.0,3.0,1,1,1,3.0,2,23212.0,True,True,False,True,False
0,30.0,3,10.0,0,4,4.0,2,3.0,3.0,0,1,0,1.0,0,24239.0,True,False,True,True,False
0,45.0,1,31.0,1,3,6.0,0,3.0,4.0,0,3,0,2.0,2,22386.0,False,False,True,False,True
0,28.0,3,18.0,0,4,2.0,0,3.0,2.0,0,3,1,2.0,2,21212.0,True,False,True,False,False
0,32.0,1,18.0,1,4,4.0,2,5.0,3.0,1,1,1,2.0,0,25511.0,True,False,True,True,False
0,40.0,1,16.0,1,4,4.0,2,4.0,2.0,0,1,1,1.0,0,25460.0,False,True,False,False,True
0,25.0,3,17.0,0,4,4.0,2,3.0,3.0,1,1,0,1.0,0,22938.0,True,False,True,True,False
1,32.0,3,10.0,1,2,5.0,1,3.0,2.0,0,2,1,1.0,1,25400.0,True,False,True,False,False
0,34.0,1,6.0,0,2,4.0,0,4.0,6.0,0,1,1,1.0,2,18294.0,True,True,False,False,False
0,37.0,1,13.0,1,3,4.0,0,3.0,2.0,0,5,1,2.0,2,21888.0,True,True,False,True,False
1,47.0,1,35.0,1,2,3.0,1,4.0,2.0,1,3,1,0.0,1,26849.0,False,True,False,True,False
1,22.0,1,13.0,1,3,3.0,0,4.0,2.0,1,3,1,0.0,2,17472.0,True,True,False,False,True
0,27.0,1,12.0,0,3,4.0,0,3.0,1.0,0,1,0,1.0,2,17187.0,True,False,True,True,False
0,32.0,1,9.0,0,3,3.0,2,5.0,2.0,0,1,1,0.0,0,21725.0,True,False,True,True,False
0,40.0,1,6.0,1,3,4.0,3,4.0,2.0,0,2,1,2.0,3,28503.0,False,True,False,False,False
1,20.0,3,12.0,1,4,4.0,1,4.0,2.0,1,4,1,1.0,1,21672.0,True,True,False,False,True
0,34.0,1,9.0,1,2,3.0,2,3.0,1.0,0,2,1,0.0,0,22756.0,False,True,False,False,True
1,35.0,1,14.0,1,4,6.0,2,3.0,3.0,1,5,1,2.0,0,24752.0,False,True,False,False,True
0,34.0,3,10.0,0,3,3.0,2,3.0,1.0,0,1,0,0.0,0,21538.0,False,False,True,True,False
0,58.0,1,21.0,1,2,3.0,3,3.0,3.0,1,1,1,0.0,3,30787.0,False,True,False,True,False
0,60.0,1,10.0,0,3,2.0,0,5.0,6.0,1,1,0,2.0,2,21348.0,True,False,True,True,False
0,43.0,1,8.0,0,3,2.0,0,3.0,2.0,0,2,0,1.0,2,17645.0,True,False,True,True,False
0,35.0,3,15.0,0,4,4.0,2,5.0,7.0,0,1,1,3.0,0,25178.0,True,True,False,True,False
0,25.0,1,8.0,1,3,1.0,2,3.0,2.0,0,1,0,1.0,0,20206.0,False,True,False,True,False
0,36.0,1,30.0,0,2,4.0,0,5.0,5.0,1,4,0,1.0,2,22692.0,True,False,True,True,False
0,43.0,1,12.0,1,4,4.0,0,3.0,6.0,0,3,1,1.0,2,20771.0,False,True,False,False,False
0,36.0,3,17.0,0,3,4.0,2,3.0,5.0,0,1,1,1.0,0,21652.0,True,False,True,True,False
0,29.0,1,16.0,1,4,4.0,0,3.0,3.0,0,1,1,1.0,2,20748.0,True,False,True,True,False
0,38.0,1,8.0,1,2,3.0,2,3.0,1.0,0,1,1,1.0,0,21553.0,True,True,False,True,False
1,32.0,3,33.0,1,4,4.0,2,3.0,3.0,1,3,0,2.0,0,24295.0,False,False,True,True,False
0,52.0,3,28.0,1,4,4.0,2,3.0,2.0,1,5,1,2.0,0,24119.0,True,False,True,False,True
0,35.0,1,7.0,1,3,5.0,0,3.0,3.0,1,2,0,1.0,2,22300.0,True,True,False,False,False
0,35.0,1,22.0,1,3,3.0,1,3.0,5.0,1,1,0,0.0,1,22632.0,True,True,False,True,False
0,41.0,1,16.0,1,4,5.0,2,3.0,2.0,0,5,1,1.0,0,23554.0,False,True,False,False,False
0,38.0,1,18.0,1,3,4.0,1,3.0,3.0,1,3,1,2.0,1,30863.0,False,True,False,True,False
0,48.0,1,10.0,1,3,4.0,1,3.0,1.0,0,5,1,1.0,1,25999.0,True,True,False,False,True
0,34.0,1,8.0,1,3,1.0,0,3.0,1.0,1,1,0,1.0,2,17932.0,True,False,True,True,False
1,34.0,1,13.0,1,3,3.0,2,3.0,2.0,0,3,0,0.0,0,17585.0,True,True,False,True,False
0,44.0,1,16.0,1,3,4.0,0,3.0,6.0,0,3,0,2.0,2,21116.0,False,True,False,False,True
0,38.0,3,23.0,1,4,5.0,2,3.0,6.0,0,5,1,1.0,0,25012.0,True,False,True,True,False
0,44.0,3,6.0,0,3,3.0,2,5.0,6.0,1,1,1,1.0,0,20454.0,True,False,True,True,False
0,33.0,1,11.0,0,4,5.0,2,3.0,3.0,0,4,1,2.0,0,24840.0,True,True,False,True,False
0,32.0,1,15.0,0,4,4.0,2,3.0,3.0,0,5,1,3.0,0,23102.0,True,True,False,False,True
0,30.0,1,34.0,0,3,3.0,2,3.0,2.0,0,3,1,2.0,0,20775.0,True,False,True,True,False
0,21.0,1,9.0,1,3,4.0,0,3.0,2.0,0,5,1,2.0,2,18230.0,True,False,True,False,True
0,45.0,1,8.0,0,3,4.0,0,3.0,2.0,0,3,1,0.0,2,17274.0,True,True,False,False,True
0,24.0,1,7.0,1,3,4.0,0,3.0,3.0,0,4,0,2.0,2,19901.0,True,True,False,False,False
0,59.0,1,9.0,0,2,1.0,0,5.0,5.0,1,1,0,1.0,2,17670.0,True,False,True,True,False
0,34.0,3,14.0,0,3,3.0,2,5.0,6.0,0,1,1,2.0,0,21500.0,True,True,False,True,False
1,37.0,1,16.0,1,4,5.0,0,3.0,2.0,1,1,1,3.0,2,22066.0,True,False,True,True,False
1,19.0,3,6.0,0,3,5.0,0,5.0,1.0,0,3,1,0.0,2,17325.0,False,False,False,False,True
0,32.0,1,6.0,1,3,3.0,2,4.0,2.0,0,3,1,0.0,0,21220.0,True,True,False,True,False
0,36.0,3,16.0,0,3,4.0,2,3.0,2.0,1,1,1,2.0,0,20673.0,True,False,False,True,False
0,55.0,3,6.0,1,3,3.0,1,3.0,4.0,0,2,0,1.0,1,25239.0,True,True,False,False,False
0,40.0,3,13.0,1,3,2.0,1,3.0,4.0,0,4,1,2.0,1,26915.0,True,False,True,True,False
0,41.0,1,15.0,1,4,4.0,2,3.0,5.0,1,3,1,2.0,0,22747.0,False,True,False,True,False
0,39.0,1,30.0,1,3,4.0,2,3.0,2.0,0,3,0,2.0,0,24423.0,True,True,False,True,False
1,34.0,1,32.0,1,3,5.0,0,4.0,6.0,1,4,1,1.0,2,20991.0,True,False,True,False,True
0,46.0,3,9.0,0,4,4.0,2,3.0,6.0,0,1,1,3.0,0,23832.0,False,True,False,True,False
0,29.0,1,34.0,0,3,3.0,0,3.0,5.0,0,5,1,0.0,2,17514.0,True,True,False,True,False
0,49.0,1,24.0,1,2,4.0,4,3.0,2.0,1,3,1,0.0,4,34502.0,True,True,False,True,False
0,37.0,1,7.0,0,2,4.0,2,3.0,2.0,0,1,0,0.0,0,21474.0,True,True,False,True,False
1,28.0,2,29.0,0,3,5.0,0,4.0,3.0,0,1,1,1.0,2,21541.0,False,True,False,True,False
0,28.0,1,21.0,1,3,4.0,0,5.0,3.0,1,4,1,1.0,2,20913.0,True,True,False,False,False
0,50.0,1,15.0,1,4,5.0,2,4.0,3.0,0,3,1,3.0,0,23808.0,False,True,False,False,False
0,36.0,1,32.0,0,3,4.0,1,3.0,3.0,1,3,0,2.0,1,29066.0,True,False,True,True,False
0,38.0,1,16.0,1,3,3.0,0,3.0,1.0,0,5,0,2.0,2,17684.0,False,False,True,False,False
0,36.0,1,12.0,0,2,2.0,2,3.0,4.0,0,2,0,0.0,0,18038.0,True,True,False,False,False
0,29.0,1,29.0,1,2,3.0,0,3.0,1.0,0,3,1,0.0,2,17201.0,True,True,False,False,True
0,32.0,3,13.0,1,3,4.0,2,3.0,2.0,0,3,1,0.0,0,20484.0,True,True,False,True,False
0,33.0,1,6.0,0,2,1.0,2,4.0,2.0,1,3,1,0.0,0,20488.0,False,True,False,True,False
0,53.0,3,6.0,0,2,3.0,2,5.0,1.0,0,2,1,1.0,0,23381.0,True,False,True,False,True
0,39.0,3,7.0,0,3,5.0,2,3.0,6.0,0,2,1,2.0,0,27364.0,True,True,False,False,True
0,35.0,1,6.0,1,3,3.0,0,5.0,5.0,0,1,0,1.0,2,17194.0,False,False,True,True,False
0,35.0,3,13.0,0,2,3.0,2,3.0,2.0,1,4,1,1.0,0,20204.0,True,True,False,True,False
1,59.0,1,14.0,0,3,5.0,1,5.0,2.0,1,4,1,1.0,1,28686.0,True,False,True,False,False
1,36.0,3,19.0,1,3,4.0,2,5.0,6.0,1,1,1,0.0,0,21134.0,True,False,True,True,False
0,45.0,1,27.0,1,3,4.0,0,4.0,3.0,0,5,1,2.0,2,22098.0,True,True,False,False,True
0,45.0,1,9.0,0,4,2.0,0,3.0,3.0,0,4,1,1.0,2,20689.0,True,True,False,False,False
1,46.0,1,28.0,1,3,3.0,2,3.0,2.0,1,5,1,2.0,0,33789.0,True,False,True,True,False
1,59.0,1,9.0,0,4,5.0,1,3.0,2.0,0,5,0,1.0,1,21050.0,True,False,False,True,False
0,30.0,1,13.0,1,2,4.0,0,4.0,2.0,0,5,0,0.0,2,17141.0,True,False,True,True,False
0,51.0,1,17.0,1,4,5.0,1,3.0,8.0,0,5,1,2.0,1,29174.0,True,False,False,False,True
1,34.0,1,21.0,1,3,4.0,0,3.0,7.0,1,2,0,2.0,2,21114.0,True,False,True,False,False
0,44.0,1,8.0,1,2,3.0,1,3.0,6.0,1,1,0,1.0,1,25209.0,False,False,True,False,True
0,37.0,3,9.0,1,4,5.0,1,3.0,3.0,0,1,1,2.0,1,26274.0,True,False,True,True,False
0,30.0,1,7.0,0,4,4.0,0,3.0,3.0,0,2,0,3.0,2,22438.0,True,True,False,True,False
0,48.0,1,23.0,1,4,2.0,2,3.0,3.0,1,2,0,1.0,0,23745.0,False,False,True,True,False
0,27.0,1,24.0,1,4,6.0,0,3.0,3.0,0,3,0,3.0,2,20983.0,True,False,True,True,False
1,29.0,3,20.0,0,3,4.0,2,3.0,5.0,1,5,1,2.0,0,28532.0,True,False,True,False,True
1,59.0,1,9.0,1,3,4.0,0,3.0,6.0,0,1,0,1.0,2,21157.0,True,False,False,False,True
0,30.0,1,26.0,1,3,4.0,2,3.0,6.0,0,5,1,1.0,0,22940.0,True,False,False,True,False
0,44.0,1,23.0,1,3,5.0,0,3.0,3.0,0,4,1,0.0,2,17290.0,False,True,False,False,True
1,44.0,3,16.0,0,3,6.0,2,3.0,2.0,0,1,0,1.0,0,24024.0,True,False,True,False,True
0,33.0,1,7.0,0,4,5.0,0,4.0,8.0,0,3,1,1.0,2,21010.0,False,True,False,False,False
0,37.0,3,27.0,0,2,3.0,0,3.0,6.0,0,2,1,1.0,2,17973.0,False,False,True,False,False
0,40.0,1,7.0,0,4,5.0,3,3.0,3.0,0,3,0,2.0,3,31420.0,True,True,False,False,False
0,38.0,1,13.0,1,3,2.0,2,5.0,6.0,1,3,1,2.0,0,24652.0,True,False,True,True,False
1,41.0,2,25.0,1,3,2.0,0,5.0,2.0,0,1,1,2.0,2,21065.0,True,True,False,True,False
0,37.0,1,31.0,0,2,4.0,2,3.0,1.0,0,3,0,1.0,0,20731.0,True,False,True,True,False
0,28.0,1,14.0,0,3,3.0,0,3.0,2.0,0,4,0,1.0,2,18310.0,True,True,False,False,True
0,32.0,1,14.0,0,3,4.0,1,3.0,3.0,1,4,1,2.0,1,25821.0,True,False,True,False,True
0,55.0,3,10.0,0,3,4.0,2,5.0,4.0,0,4,1,1.0,0,24618.0,True,False,True,True,False
1,58.0,1,13.0,0,2,4.0,1,5.0,1.0,1,4,1,0.0,1,25008.0,True,False,True,False,False
1,34.0,1,15.0,1,3,3.0,2,5.0,5.0,0,3,0,1.0,0,20346.0,False,True,False,True,False
0,34.0,3,27.0,1,3,2.0,2,3.0,2.0,0,3,1,0.0,0,20337.0,True,True,False,False,True
0,30.0,1,10.0,1,4,5.0,1,3.0,3.0,0,2,1,3.0,1,30613.0,True,False,True,False,False
1,27.0,1,28.0,1,3,4.0,0,3.0,3.0,0,5,1,2.0,2,21055.0,True,False,True,True,False
1,41.0,3,14.0,1,3,4.0,0,4.0,3.0,0,5,0,1.0,2,23339.0,True,False,True,False,True
1,32.0,1,36.0,1,4,5.0,0,4.0,2.0,0,3,1,3.0,2,22157.0,False,False,True,False,True
0,28.0,3,9.0,1,4,4.0,2,3.0,3.0,1,4,0,2.0,0,23156.0,True,True,False,False,True
0,34.0,3,34.0,0,3,4.0,2,3.0,2.0,0,5,1,0.0,0,21712.0,True,False,True,True,False
0,38.0,1,35.0,1,2,3.0,2,3.0,4.0,0,1,0,0.0,0,21261.0,True,False,False,True,False
0,35.0,3,10.0,0,4,5.0,2,3.0,5.0,1,3,0,1.0,0,26781.0,True,False,True,True,False
0,39.0,2,9.0,0,2,2.0,2,4.0,1.0,0,2,1,0.0,0,21389.0,True,True,False,False,False
0,35.0,1,15.0,0,3,4.0,1,3.0,2.0,1,4,1,2.0,1,25685.0,True,True,False,True,False
0,40.0,1,17.0,0,3,3.0,2,3.0,2.0,0,3,1,1.0,0,21323.0,False,False,False,True,False
0,29.0,1,7.0,1,3,4.0,0,3.0,3.0,0,1,0,1.0,2,20722.0,True,True,False,True,False
0,31.0,1,9.0,0,4,5.0,0,5.0,2.0,0,3,0,2.0,2,23646.0,False,False,False,False,True
0,37.0,1,15.0,0,4,2.0,1,5.0,2.0,0,3,0,2.0,1,30391.0,False,True,False,True,False
1,52.0,3,34.0,1,3,4.0,2,3.0,3.0,1,5,1,2.0,0,32704.0,True,True,False,False,True
1,50.0,1,35.0,1,4,5.0,2,5.0,5.0,0,3,0,2.0,0,22962.0,False,True,False,False,True
0,27.0,3,14.0,0,2,3.0,2,4.0,2.0,0,2,0,0.0,0,21214.0,True,False,True,False,False
0,33.0,3,15.0,1,3,2.0,2,3.0,3.0,0,5,0,1.0,0,24887.0,True,False,True,False,False
0,36.0,1,7.0,0,3,2.0,0,3.0,5.0,0,3,1,2.0,2,21184.0,True,True,False,False,True
0,34.0,1,7.0,1,4,5.0,0,5.0,5.0,1,4,0,1.0,2,21477.0,True,True,False,False,True
0,41.0,1,22.0,0,4,5.0,1,3.0,3.0,0,1,1,2.0,1,29113.0,True,True,False,True,False
0,43.0,1,15.0,1,2,3.0,0,3.0,5.0,0,3,0,1.0,2,17438.0,False,True,False,False,True
0,33.0,2,9.0,1,2,3.0,0,4.0,4.0,1,5,0,1.0,2,17277.0,True,True,False,True,False
0,57.0,3,13.0,0,3,3.0,3,5.0,2.0,0,3,1,1.0,3,31890.0,False,True,False,False,False
1,42.0,1,12.0,1,4,5.0,0,5.0,8.0,0,3,0,2.0,2,20785.0,False,True,False,True,False
0,59.0,1,7.0,1,3,6.0,2,3.0,4.0,1,1,1,2.0,0,24338.0,False,True,False,True,False
0,33.0,1,6.0,0,3,3.0,1,3.0,2.0,1,1,1,0.0,1,28458.0,False,True,False,False,True
0,35.0,3,16.0,0,4,4.0,2,3.0,3.0,0,2,1,3.0,0,24392.0,True,True,False,False,False
0,21.0,1,21.0,1,3,3.0,0,3.0,2.0,0,3,1,1.0,2,16232.0,True,True,False,False,True
0,34.0,3,16.0,0,2,3.0,0,3.0,2.0,1,2,0,1.0,2,17220.0,True,True,False,False,False
0,46.0,1,27.0,1,4,6.0,1,5.0,4.0,1,3,0,1.0,1,29529.0,True,False,True,True,False
0,31.0,3,23.0,1,4,4.0,2,3.0,2.0,0,3,0,3.0,0,23979.0,True,True,False,False,False
0,47.0,1,25.0,0,3,4.0,1,3.0,7.0,0,3,0,2.0,1,29205.0,False,False,True,True,False
0,55.0,1,6.0,1,2,3.0,4,5.0,1.0,1,2,1,0.0,4,34045.0,True,False,True,False,True
0,34.0,1,22.0,0,3,4.0,0,3.0,2.0,0,5,1,2.0,2,17553.0,False,True,False,False,True
0,31.0,1,12.0,1,4,5.0,0,3.0,2.0,0,5,0,1.0,2,22439.0,False,True,False,True,False
0,37.0,1,6.0,0,2,3.0,1,3.0,5.0,0,5,1,1.0,1,22491.0,True,False,False,False,True
0,33.0,1,17.0,1,2,4.0,1,3.0,4.0,0,1,0,1.0,1,29922.0,True,False,True,False,True
0,52.0,1,31.0,0,2,4.0,3,3.0,4.0,0,5,0,1.0,3,28826.0,False,False,True,True,False
0,54.0,2,25.0,1,2,3.0,1,4.0,3.0,0,3,1,0.0,1,25725.0,True,False,True,False,False
0,52.0,3,21.0,0,3,4.0,2,3.0,6.0,0,3,1,1.0,0,23614.0,True,True,False,True,False
0,47.0,1,8.0,0,2,3.0,3,3.0,4.0,0,5,1,0.0,3,32169.0,True,False,True,False,False
0,43.0,1,36.0,0,4,4.0,2,3.0,4.0,0,3,1,3.0,0,23234.0,False,True,False,True,False
0,38.0,1,29.0,1,2,3.0,2,3.0,1.0,0,3,0,1.0,0,20745.0,True,True,False,True,False
1,20.0,1,16.0,1,2,3.0,0,3.0,2.0,1,5,1,1.0,2,16009.0,True,False,True,False,True
1,44.0,1,6.0,1,2,3.0,0,4.0,2.0,1,3,1,1.0,2,17342.0,False,False,True,True,False
0,33.0,1,9.0,0,4,2.0,2,3.0,2.0,0,3,0,1.0,0,23733.0,True,False,True,False,True
0,53.0,1,10.0,1,3,5.0,1,3.0,4.0,1,2,0,1.0,1,26647.0,True,False,True,False,False
1,30.0,3,16.0,0,3,6.0,0,4.0,3.0,0,1,1,2.0,2,21438.0,True,False,True,False,True
0,37.0,1,31.0,0,3,4.0,2,4.0,2.0,0,3,0,1.0,0,24352.0,False,True,False,False,False
0,45.0,1,11.0,1,3,4.0,2,4.0,2.0,0,2,1,1.0,0,24611.0,True,False,True,False,True
0,29.0,1,29.0,1,2,1.0,0,3.0,2.0,0,1,1,1.0,2,17700.0,True,True,False,True,False
0,31.0,3,16.0,0,2,3.0,2,3.0,3.0,1,1,0,0.0,0,21583.0,True,False,True,True,False
0,59.0,3,17.0,1,3,4.0,3,3.0,2.0,0,3,1,2.0,3,32550.0,True,False,True,False,True
0,53.0,1,12.0,1,2,3.0,2,3.0,3.0,0,5,1,1.0,0,17450.0,True,True,False,False,True
1,23.0,1,12.0,1,3,1.0,0,5.0,2.0,1,3,0,0.0,2,16601.0,True,True,False,True,False
0,22.0,3,29.0,1,3,4.0,0,3.0,3.0,0,2,1,2.0,2,22125.0,True,False,False,False,True
0,38.0,3,16.0,1,3,4.0,1,3.0,1.0,1,3,1,1.0,1,23740.0,True,False,True,True,False
0,20.0,1,10.0,0,4,4.0,0,4.0,3.0,0,3,1,3.0,2,20161.0,True,False,True,False,True
0,34.0,1,11.0,0,3,5.0,0,4.0,8.0,0,4,0,1.0,2,21300.0,True,False,True,False,False
0,35.0,3,9.0,0,4,4.0,0,3.0,8.0,0,5,1,3.0,2,20909.0,False,False,True,False,False
0,33.0,1,6.0,0,3,1.0,3,3.0,5.0,0,1,1,0.0,3,31184.0,True,False,True,True,False
0,35.0,3,14.0,1,3,4.0,0,3.0,2.0,1,1,0,2.0,2,20986.0,True,False,False,True,False
0,49.0,1,14.0,0,2,3.0,1,4.0,5.0,0,4,0,1.0,1,22403.0,True,True,False,True,False
0,51.0,1,12.0,1,2,3.0,4,3.0,1.0,0,5,1,0.0,4,34537.0,True,True,False,False,True
0,35.0,1,10.0,1,2,4.0,0,3.0,2.0,0,2,1,0.0,2,17376.0,False,True,False,False,False
0,25.0,1,16.0,1,3,5.0,0,4.0,3.0,0,5,0,2.0,2,21372.0,False,True,False,True,False
0,31.0,3,29.0,0,4,4.0,1,5.0,2.0,0,1,1,2.0,1,27090.0,False,True,False,True,False
0,60.0,1,10.0,1,4,5.0,0,3.0,5.0,0,3,0,1.0,2,20855.0,True,True,False,True,False
0,39.0,1,7.0,0,3,2.0,2,3.0,2.0,0,1,0,1.0,0,26303.0,True,True,False,False,True
0,47.0,3,10.0,0,3,2.0,3,5.0,4.0,0,3,1,1.0,3,31903.0,True,False,False,True,False
0,27.0,1,10.0,0,3,3.0,0,3.0,2.0,0,1,0,0.0,2,17318.0,True,True,False,False,True
0,48.0,1,21.0,0,3,3.0,0,5.0,1.0,0,1,1,0.0,2,17367.0,True,True,False,True,False
1,32.0,1,9.0,0,2,3.0,0,3.0,2.0,0,4,1,0.0,2,21209.0,False,True,False,False,True
0,39.0,2,8.0,0,2,4.0,2,3.0,1.0,0,3,1,0.0,0,20204.0,True,True,False,True,False
1,41.0,1,18.0,0,2,3.0,4,3.0,2.0,0,4,1,1.0,4,34545.0,True,False,False,True,False
0,34.0,3,9.0,1,4,4.0,2,3.0,3.0,0,3,1,2.0,0,24183.0,True,False,True,True,False
0,26.0,1,12.0,0,2,4.0,0,4.0,2.0,0,3,1,0.0,2,17368.0,True,True,False,False,False
0,35.0,1,17.0,1,3,4.0,0,3.0,3.0,1,3,1,1.0,2,22493.0,False,False,True,True,False
0,29.0,1,13.0,1,3,5.0,0,3.0,3.0,1,4,1,2.0,2,21381.0,False,True,False,True,False
0,21.0,1,21.0,1,3,3.0,0,3.0,2.0,0,5,1,1.0,2,16232.0,True,True,False,False,True
1,31.0,1,29.0,0,3,4.0,0,3.0,6.0,1,1,0,1.0,2,20810.0,True,True,False,True,False
0,32.0,3,27.0,1,4,2.0,0,3.0,2.0,0,5,1,1.0,2,21469.0,False,True,False,True,False
0,32.0,1,12.0,1,2,3.0,0,3.0,4.0,0,2,0,1.0,2,18038.0,True,True,False,False,True
0,35.0,3,15.0,0,4,4.0,2,5.0,7.0,0,2,1,1.0,0,25178.0,True,True,False,False,False
1,30.0,3,30.0,0,3,5.0,1,5.0,3.0,0,3,1,2.0,1,26014.0,True,True,False,True,False
0,42.0,1,29.0,0,4,4.0,2,3.0,5.0,1,5,0,1.0,0,24145.0,False,True,False,True,False
0,23.0,1,9.0,1,4,4.0,0,3.0,2.0,0,5,1,3.0,2,21201.0,True,False,False,False,False
0,51.0,1,9.0,0,2,3.0,1,3.0,3.0,0,4,1,1.0,1,28116.0,True,False,False,True,False
0,38.0,3,6.0,1,2,4.0,0,5.0,5.0,0,3,0,1.0,2,17858.0,True,True,False,False,True
0,36.0,1,12.0,1,2,5.0,0,3.0,2.0,0,1,1,0.0,2,17741.0,True,True,False,True,False
1,44.0,2,6.0,1,3,4.0,1,5.0,1.0,0,4,1,0.0,1,25482.0,True,False,True,False,False
0,35.0,1,15.0,1,2,3.0,2,3.0,2.0,0,4,0,1.0,0,20098.0,True,False,True,False,True
1,31.0,3,7.0,1,4,5.0,2,5.0,3.0,0,4,1,2.0,0,28392.0,True,True,False,True,False
0,37.0,1,21.0,1,4,4.0,2,3.0,2.0,1,5,1,3.0,0,25264.0,True,True,False,False,False
0,44.0,1,29.0,1,3,3.0,2,4.0,5.0,0,3,0,1.0,0,17042.0,False,False,True,True,False
0,39.0,3,17.0,0,3,4.0,2,3.0,3.0,1,3,0,2.0,0,24344.0,False,False,False,False,True
0,35.0,1,10.0,1,3,4.0,2,3.0,2.0,0,1,1,1.0,0,26434.0,False,True,False,False,True
0,27.0,1,8.0,0,2,3.0,0,5.0,2.0,0,3,0,1.0,2,17341.0,True,True,False,True,False
1,31.0,1,26.0,1,3,3.0,1,3.0,4.0,0,3,1,0.0,1,24824.0,False,True,False,False,False
0,27.0,1,15.0,1,2,3.0,0,4.0,7.0,0,3,0,0.0,2,17024.0,False,False,True,True,False
0,60.0,3,22.0,1,2,3.0,2,5.0,1.0,0,4,1,1.0,0,20405.0,True,False,True,False,True
0,35.0,1,26.0,1,4,4.0,0,3.0,2.0,0,3,0,3.0,2,21339.0,True,False,True,True,False
